# Panel E -- Visium Spot Coordinates
# 
# Scatter-plot background layer: spatial (x, y) coordinates of Visium spots from
# the matched human breast-cancer tissue section.
# 
# Columns:
#   x -- Spatial x-coordinate of the Visium spot centroid
#   y -- Spatial y-coordinate of the Visium spot centroid
# 
# Source CSV : results/cross_modal_search/spatial_coords_sample.csv (Visium rows)
# Generated by: benchmarks/cross_modal_search.py
#
x,y
4483.356940827525,3479.7302495202803
1450.069140560402,777.9705522320492
5221.449691091226,5651.316248726508
1770.0015248601885,3932.637507990388
3504.6575590083075,5715.382619211309
1581.2604623916168,4291.724065860633
3306.6851812272757,1764.33398217792
1329.6044450686177,7027.965601152718
2814.9292430158284,2134.305167224681
3153.232240047885,362.2748855461591
1014.4596498519896,5368.455925378489
326.2055414606748,468.0607470288128
4831.787835639294,4697.989622289464
2570.087741990548,5046.361350617311
1330.5259330563867,5708.672780310185
1713.9259918239968,6486.159853126169
4902.413889258691,1176.803752512243
5288.2307470410415,6088.611372131313
3021.190344695742,4941.850725995566
5110.124293019251,2664.4788653066826
3747.6809895785664,5442.464797117138
3045.7978485918165,190.44032256637135
2472.735239367865,1091.3326284631648
5064.130648816446,1434.8070512681045
4788.717701118299,829.1296359113921
604.0352881735625,5208.058709188614
5348.750006306535,6350.066941915055
4848.684240770399,1090.6101112156512
5192.352452019525,814.2649236141178
5008.951698247506,2668.4838559479576
2185.791100755685,5588.719818257255
3457.742426817733,5805.003626015262
4771.821295987194,4436.509146985205
1519.8197151383538,5349.561316919423
4591.687914750845,2331.719272044141
3646.483489286304,5445.917068145019
2488.7810709780438,5577.282471467343
4132.899118801198,3580.813508634663
440.4544492144614,815.7099581091461
740.5209097550069,3443.4607836587284
1101.1066295610462,6332.667178992052
2557.0363345290234,4695.259868509098
3249.110535069401,5636.621334063354
3683.2707236971673,2366.006406893358
3707.0276540723153,5707.925357542154
1814.5458669823463,6482.179768005411
4450.414704086243,2601.1599175899146
2361.4807557627337,4878.531778278798
5264.473816665894,2746.6924214825176
1436.9928275783604,426.3163505104417
1315.032821059605,1222.6980317854905
1104.030139242857,3693.4790066525584
4214.205789813702,3049.89238778463
2768.935598813023,904.6333531861032
2639.2395880087806,2844.493207203138
4269.384740382641,1816.2155831047776
4551.034579244593,2597.179832469157
5356.486010592022,5206.588769173068
3819.75634527861,601.4084813634727
5321.126974835998,193.69789043961464
4227.257197275225,3400.9938698928427
4839.523839924781,3554.5114495474763
2571.0092299783164,3727.068529774778
4175.0017563880965,1995.4825022332016
3550.6512032111123,6945.054433249888
570.1715634445109,5648.781198100779
4974.53525390506,3109.231250380641
2382.243261989227,4085.602368031628
1699.3294622944668,680.3395641455468
3342.596936596694,6777.199955390856
1675.6434463861617,4112.4571467322085
2618.4770817822864,3637.422617450308
4012.3884143630894,3057.324743933267
4389.895444820751,2339.704347806173
5187.033246748779,6092.063643159193
2011.0229337364065,4979.6150373931805
2178.976584457969,5412.90517015671
1897.326745596016,4631.940920792329
728.9188043741306,1772.4888555740708
491.23568250042354,3540.539052131836
5368.017201506056,103.52416402226618
4851.653759398535,5224.905752498222
4798.845598898011,3819.4192903590974
2727.360775319001,2489.386734453652
686.7912612667142,3357.267142362137
3509.9518587585358,437.0311800528393
5047.234243685341,5042.186562341917
2119.0100448058683,5151.424694852451
3721.0005495216064,4739.734018807835
5205.403859481048,1165.366405722331
5032.683723102136,6009.85008698336
1187.7325058442957,523.9473385969445
5200.662279344215,6443.692939360283
5466.291192116507,2739.2600653338795
5364.197109356993,4062.557876817687
1915.7184617540925,6478.174777364137
1847.4420947773035,587.2662863137125
1459.3004558728608,5088.105747135683
1962.6335939446672,6388.553770560183
2977.5425850408365,1072.4629255246164
2843.980473141203,197.87267871500808
857.1406075772093,1151.9467279200849
4994.401177664301,3636.1473805893993
4447.491194404432,5240.348089929407
5132.36100684691,552.2317286964644
3401.0432597013023,1584.5143434361007
2132.061452267393,5502.526176960664
2511.93927279347,2145.7425140145924
4557.849095542311,2772.9944805697023
4690.51462497469,4967.430267835237
917.6598668427014,1413.402297703827
4576.265717220906,4619.781056754904
544.0438430009472,4946.025514270959
938.4472785897132,621.0256070700525
2276.283078134324,2594.450078688791
2748.1481870660127,1697.010043819877
4494.959046208401,5150.702177604937
4847.787658303146,2410.4556516715784
5402.479654794827,6436.260583211647
5023.4773133101935,1700.267611693121
638.426826995491,4766.758595142534
5018.112099093123,204.58251761613155
2340.6933440157227,5670.908468912571
3693.9513410902728,5356.2711558205465
4277.095839147611,672.1846907493955
1329.5584361222927,254.4817875306535
3916.556128287897,4556.462109038135
2156.693861683985,751.6684931448635
4001.753805916307,6840.543808628142
1216.8297449159963,5360.998663709335
2030.888857495648,5506.531167601937
949.1278959828196,3611.290355997242
1163.1000964277046,5274.805022412744
799.5908669398532,5024.786799418914
4210.314783197795,234.8895673445913
2315.4622060394117,3648.307244626824
891.5321463991386,710.6466138740061
2391.4285683553617,1622.2537493131977
694.5272655522012,2213.78896962015
5051.054335834406,1083.1528495464968
2619.926383862933,2317.5521714738643
1312.1093113777931,3861.886204124984
841.6935045267519,3439.4557930174533
4537.0616837953,3565.371171203476
3672.611209729868,6148.672751974837
2744.3031893964308,5655.491037001903
